replicate	genotype	treatment	flat	pot	colony
Bac029	_Col	avrRpm1	flatavrRpm1a1	potavrRpm1a02	4.172077133
Bac029	_Col	avrRpm1	flatavrRpm1a1	potavrRpm1a02	4.752947825
Bac029	_Col	avrRpm1	flatavrRpm1a1	potavrRpm1a04	4.172077133
Bac029	_Col	avrRpm1	flatavrRpm1a1	potavrRpm1a04	4.429641435
Bac029	_Col	avrRpm1	flatavrRpm1a1	potavrRpm1a06	4.451917829
Bac029	_Col	avrRpm1	flatavrRpm1a1	potavrRpm1a06	3.849857838
Bac029	_Col	avrRpm1	flatavrRpm1a1	potavrRpm1a08	4.297015869
Bac029	_Col	avrRpm1	flatavrRpm1a1	potavrRpm1a08	4.368371778
Bac029	dde2	avrRpm1	flatavrRpm1a1	potavrRpm1a02	4.707190335
Bac029	dde2	avrRpm1	flatavrRpm1a1	potavrRpm1a02	4.656037812
Bac029	dde2	avrRpm1	flatavrRpm1a1	potavrRpm1a04	4.752947825
Bac029	dde2	avrRpm1	flatavrRpm1a1	potavrRpm1a04	4.326979093
Bac029	dde2	avrRpm1	flatavrRpm1a1	potavrRpm1a06	4.192280519
Bac029	dde2	avrRpm1	flatavrRpm1a1	potavrRpm1a06	4.694955878
Bac029	dde2	avrRpm1	flatavrRpm1a1	potavrRpm1a08	4.929039084
Bac029	dde2	avrRpm1	flatavrRpm1a1	potavrRpm1a08	4.247797847
Bac029	ein2	avrRpm1	flatavrRpm1a1	potavrRpm1a02	4.531099076
Bac029	ein2	avrRpm1	flatavrRpm1a1	potavrRpm1a02	3.995985874
Bac029	ein2	avrRpm1	flatavrRpm1a1	potavrRpm1a04	3.540053918
Bac029	ein2	avrRpm1	flatavrRpm1a1	potavrRpm1a04	4.08030676
Bac029	ein2	avrRpm1	flatavrRpm1a1	potavrRpm1a06	4.23006908
Bac029	ein2	avrRpm1	flatavrRpm1a1	potavrRpm1a06	4.150887834
Bac029	ein2	avrRpm1	flatavrRpm1a1	potavrRpm1a08	3.849857838
Bac029	ein2	avrRpm1	flatavrRpm1a1	potavrRpm1a08	4.128611439
Bac029	pad4	avrRpm1	flatavrRpm1a1	potavrRpm1a01	3.929039084
Bac029	pad4	avrRpm1	flatavrRpm1a1	potavrRpm1a01	3.929039084
Bac029	pad4	avrRpm1	flatavrRpm1a1	potavrRpm1a03	4.406160339
Bac029	pad4	avrRpm1	flatavrRpm1a1	potavrRpm1a03	4.368371778
Bac029	pad4	avrRpm1	flatavrRpm1a1	potavrRpm1a05	4.355007816
Bac029	pad4	avrRpm1	flatavrRpm1a1	potavrRpm1a05	4.752947825
Bac029	pad4	avrRpm1	flatavrRpm1a1	potavrRpm1a07	5.08030676
Bac029	pad4	avrRpm1	flatavrRpm1a1	potavrRpm1a07	5.105130343
Bac029	sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a01	4.804100348
Bac029	sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a01	4.891250523
Bac029	sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a03	4.368371778
Bac029	sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a03	4.605732694
Bac029	sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a05	5.025949097
Bac029	sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a05	4.628009089
Bac029	sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a07	4.598045865
Bac029	sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a07	5.628009089
Bac029	dde2/ein2	avrRpm1	flatavrRpm1a1	potavrRpm1a02	4.752947825
Bac029	dde2/ein2	avrRpm1	flatavrRpm1a1	potavrRpm1a02	4.929039084
Bac029	dde2/ein2	avrRpm1	flatavrRpm1a1	potavrRpm1a04	4.341219532
Bac029	dde2/ein2	avrRpm1	flatavrRpm1a1	potavrRpm1a04	4.849857838
Bac029	dde2/ein2	avrRpm1	flatavrRpm1a1	potavrRpm1a06	5.025949097
Bac029	dde2/ein2	avrRpm1	flatavrRpm1a1	potavrRpm1a06	4.929039084
Bac029	dde2/ein2	avrRpm1	flatavrRpm1a1	potavrRpm1a08	4.694955878
Bac029	dde2/ein2	avrRpm1	flatavrRpm1a1	potavrRpm1a08	4.62070985
Bac029	dde2/pad4	avrRpm1	flatavrRpm1a1	potavrRpm1a01	4.493310515
Bac029	dde2/pad4	avrRpm1	flatavrRpm1a1	potavrRpm1a01	4.804100348
Bac029	dde2/pad4	avrRpm1	flatavrRpm1a1	potavrRpm1a03	5.150887834
Bac029	dde2/pad4	avrRpm1	flatavrRpm1a1	potavrRpm1a03	5.08030676
Bac029	dde2/pad4	avrRpm1	flatavrRpm1a1	potavrRpm1a05	5.656037812
Bac029	dde2/pad4	avrRpm1	flatavrRpm1a1	potavrRpm1a05	5.451917829
Bac029	dde2/pad4	avrRpm1	flatavrRpm1a1	potavrRpm1a07	5.605732694
Bac029	dde2/pad4	avrRpm1	flatavrRpm1a1	potavrRpm1a07	5.247797847
Bac029	dde2/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a01	4.891250523
Bac029	dde2/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a01	4.891250523
Bac029	dde2/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a03	3.694955878
Bac029	dde2/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a03	4.804100348
Bac029	dde2/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a05	4.548827842
Bac029	dde2/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a05	4.368371778
Bac029	dde2/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a07	4.62070985
Bac029	dde2/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a07	5.025949097
Bac029	ein2/pad4	avrRpm1	flatavrRpm1a1	potavrRpm1a02	4.150887834
Bac029	ein2/pad4	avrRpm1	flatavrRpm1a1	potavrRpm1a02	4.565861182
Bac029	ein2/pad4	avrRpm1	flatavrRpm1a1	potavrRpm1a04	4.053977821
Bac029	ein2/pad4	avrRpm1	flatavrRpm1a1	potavrRpm1a04	3.891250523
Bac029	ein2/pad4	avrRpm1	flatavrRpm1a1	potavrRpm1a06	4.51261567
Bac029	ein2/pad4	avrRpm1	flatavrRpm1a1	potavrRpm1a06	4.493310515
Bac029	ein2/pad4	avrRpm1	flatavrRpm1a1	potavrRpm1a08	4.503070352
Bac029	ein2/pad4	avrRpm1	flatavrRpm1a1	potavrRpm1a08	4.531099076
Bac029	ein2/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a02	4.752947825
Bac029	ein2/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a02	4.736348563
Bac029	ein2/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a04	4.51261567
Bac029	ein2/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a04	5.053977821
Bac029	ein2/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a06	4.381336755
Bac029	ein2/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a06	4.150887834
Bac029	ein2/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a08	4.752947825
Bac029	ein2/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a08	5.053977821
Bac029	pad4/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a01	5.23006908
Bac029	pad4/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a01	5.150887834
Bac029	pad4/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a03	4.355007816
Bac029	pad4/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a03	4.891250523
Bac029	pad4/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a05	4.418059562
Bac029	pad4/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a05	4.635187673
Bac029	pad4/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a07	4.929039084
Bac029	pad4/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a07	4.565861182
Bac029	dde2/ein2/pad4	avrRpm1	flatavrRpm1a1	potavrRpm1a01	5.418059562
Bac029	dde2/ein2/pad4	avrRpm1	flatavrRpm1a1	potavrRpm1a01	5.724919102
Bac029	dde2/ein2/pad4	avrRpm1	flatavrRpm1a1	potavrRpm1a03	5.849857838
Bac029	dde2/ein2/pad4	avrRpm1	flatavrRpm1a1	potavrRpm1a03	5.368371778
Bac029	dde2/ein2/pad4	avrRpm1	flatavrRpm1a1	potavrRpm1a05	5.62070985
Bac029	dde2/ein2/pad4	avrRpm1	flatavrRpm1a1	potavrRpm1a05	5.752947825
Bac029	dde2/ein2/pad4	avrRpm1	flatavrRpm1a1	potavrRpm1a07	5.406160339
Bac029	dde2/ein2/pad4	avrRpm1	flatavrRpm1a1	potavrRpm1a07	5.281221602
Bac029	dde2/ein2/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a02	5.264831186
Bac029	dde2/ein2/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a02	5.025949097
Bac029	dde2/ein2/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a04	4.694955878
Bac029	dde2/ein2/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a04	4.804100348
Bac029	dde2/ein2/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a06	5.105130343
Bac029	dde2/ein2/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a06	4.341219532
Bac029	dde2/ein2/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a08	4.849857838
Bac029	dde2/ein2/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a08	5.264831186
Bac029	dde2/pad4/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a01	4.96380119
Bac029	dde2/pad4/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a01	5.493310515
Bac029	dde2/pad4/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a03	5.393925883
Bac029	dde2/pad4/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a03	5.51261567
Bac029	dde2/pad4/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a05	5.053977821
Bac029	dde2/pad4/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a05	4.628009089
Bac029	dde2/pad4/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a07	5.211585674
Bac029	dde2/pad4/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a07	5.172077133
Bac029	ein2/pad4/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a02	4.891250523
Bac029	ein2/pad4/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a02	4.548827842
Bac029	ein2/pad4/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a04	4.929039084
Bac029	ein2/pad4/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a04	5.025949097
Bac029	ein2/pad4/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a06	4.849857838
Bac029	ein2/pad4/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a06	4.891250523
Bac029	ein2/pad4/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a08	4.96380119
Bac029	ein2/pad4/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a08	4.929039084
Bac029	dde2/ein2/pad4/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a01	5.656037812
Bac029	dde2/ein2/pad4/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a01	5.628009089
Bac029	dde2/ein2/pad4/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a03	5.929039084
Bac029	dde2/ein2/pad4/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a03	5.326979093
Bac029	dde2/ein2/pad4/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a05	6.247797847
Bac029	dde2/ein2/pad4/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a05	6.264831186
Bac029	dde2/ein2/pad4/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a07	6.381336755
Bac029	dde2/ein2/pad4/sid2	avrRpm1	flatavrRpm1a1	potavrRpm1a07	6.211585674
Bac029	rpm1/rps2	avrRpm1	flatavrRpm1a1	potavrRpm1a01	7.247797847
Bac029	rpm1/rps2	avrRpm1	flatavrRpm1a1	potavrRpm1a01	7.264831186
Bac029	rpm1/rps2	avrRpm1	flatavrRpm1a1	potavrRpm1a03	7.393925883
Bac029	rpm1/rps2	avrRpm1	flatavrRpm1a1	potavrRpm1a03	6.590220528
Bac029	rpm1/rps2	avrRpm1	flatavrRpm1a1	potavrRpm1a05	7.462641695
Bac029	rpm1/rps2	avrRpm1	flatavrRpm1a1	potavrRpm1a05	6.590220528
Bac029	rpm1/rps2	avrRpm1	flatavrRpm1a1	potavrRpm1a07	6.598045865
Bac029	rpm1/rps2	avrRpm1	flatavrRpm1a1	potavrRpm1a07	6.736348563
Bac029	npr1	avrRpm1	flatavrRpm1a1	potavrRpm1a02	4.929039084
Bac029	npr1	avrRpm1	flatavrRpm1a1	potavrRpm1a02	5.053977821
Bac029	npr1	avrRpm1	flatavrRpm1a1	potavrRpm1a04	4.752947825
Bac029	npr1	avrRpm1	flatavrRpm1a1	potavrRpm1a04	4.150887834
Bac029	npr1	avrRpm1	flatavrRpm1a1	potavrRpm1a06	4.574133708
Bac029	npr1	avrRpm1	flatavrRpm1a1	potavrRpm1a06	5.211585674
Bac029	npr1	avrRpm1	flatavrRpm1a1	potavrRpm1a08	4.694955878
Bac029	npr1	avrRpm1	flatavrRpm1a1	potavrRpm1a08	5.192280519
Bac032	_Col	avrRpm1	flatavrRpm1b1	potavrRpm1b02	4.053977821
Bac032	_Col	avrRpm1	flatavrRpm1b1	potavrRpm1b02	4.503070352
Bac032	_Col	avrRpm1	flatavrRpm1b1	potavrRpm1b04	4.662771195
Bac032	_Col	avrRpm1	flatavrRpm1b1	potavrRpm1b04	4.105130343
Bac032	_Col	avrRpm1	flatavrRpm1b1	potavrRpm1b06	4.08030676
Bac032	_Col	avrRpm1	flatavrRpm1b1	potavrRpm1b06	4.406160339
Bac032	_Col	avrRpm1	flatavrRpm1b1	potavrRpm1b08	4.172077133
Bac032	_Col	avrRpm1	flatavrRpm1b1	potavrRpm1b08	4.429641435
Bac032	dde2	avrRpm1	flatavrRpm1b1	potavrRpm1b01	4.565861182
Bac032	dde2	avrRpm1	flatavrRpm1b1	potavrRpm1b01	5.08030676
Bac032	dde2	avrRpm1	flatavrRpm1b1	potavrRpm1b03	4.929039084
Bac032	dde2	avrRpm1	flatavrRpm1b1	potavrRpm1b03	4.172077133
Bac032	dde2	avrRpm1	flatavrRpm1b1	potavrRpm1b05	4.381336755
Bac032	dde2	avrRpm1	flatavrRpm1b1	potavrRpm1b05	4.929039084
Bac032	dde2	avrRpm1	flatavrRpm1b1	potavrRpm1b07	4.804100348
Bac032	dde2	avrRpm1	flatavrRpm1b1	potavrRpm1b07	3.849857838
Bac032	ein2	avrRpm1	flatavrRpm1b1	potavrRpm1b01	3.96380119
Bac032	ein2	avrRpm1	flatavrRpm1b1	potavrRpm1b01	4.128611439
Bac032	ein2	avrRpm1	flatavrRpm1b1	potavrRpm1b03	4.605732694
Bac032	ein2	avrRpm1	flatavrRpm1b1	potavrRpm1b03	4.264831186
Bac032	ein2	avrRpm1	flatavrRpm1b1	potavrRpm1b05	4.381336755
Bac032	ein2	avrRpm1	flatavrRpm1b1	potavrRpm1b05	4.418059562
Bac032	ein2	avrRpm1	flatavrRpm1b1	potavrRpm1b07	4.326979093
Bac032	ein2	avrRpm1	flatavrRpm1b1	potavrRpm1b07	4.393925883
Bac032	pad4	avrRpm1	flatavrRpm1b1	potavrRpm1b01	4.192280519
Bac032	pad4	avrRpm1	flatavrRpm1b1	potavrRpm1b01	3.995985874
Bac032	pad4	avrRpm1	flatavrRpm1b1	potavrRpm1b03	3.51261567
Bac032	pad4	avrRpm1	flatavrRpm1b1	potavrRpm1b03	4.590220528
Bac032	pad4	avrRpm1	flatavrRpm1b1	potavrRpm1b05	4.521955696
Bac032	pad4	avrRpm1	flatavrRpm1b1	potavrRpm1b05	4.642249528
Bac032	pad4	avrRpm1	flatavrRpm1b1	potavrRpm1b07	4.694955878
Bac032	pad4	avrRpm1	flatavrRpm1b1	potavrRpm1b07	4.694955878
Bac032	sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b02	4.694955878
Bac032	sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b02	5.150887834
Bac032	sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b04	3.96380119
Bac032	sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b04	4.804100348
Bac032	sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b06	4.849857838
Bac032	sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b06	4.804100348
Bac032	sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b08	4.694955878
Bac032	sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b08	4.849857838
Bac032	dde2/ein2	avrRpm1	flatavrRpm1b1	potavrRpm1b02	5.025949097
Bac032	dde2/ein2	avrRpm1	flatavrRpm1b1	potavrRpm1b02	5.23006908
Bac032	dde2/ein2	avrRpm1	flatavrRpm1b1	potavrRpm1b04	5.264831186
Bac032	dde2/ein2	avrRpm1	flatavrRpm1b1	potavrRpm1b04	5.08030676
Bac032	dde2/ein2	avrRpm1	flatavrRpm1b1	potavrRpm1b06	5.150887834
Bac032	dde2/ein2	avrRpm1	flatavrRpm1b1	potavrRpm1b06	4.849857838
Bac032	dde2/ein2	avrRpm1	flatavrRpm1b1	potavrRpm1b08	4.995985874
Bac032	dde2/ein2	avrRpm1	flatavrRpm1b1	potavrRpm1b08	5.211585674
Bac032	dde2/pad4	avrRpm1	flatavrRpm1b1	potavrRpm1b02	4.849857838
Bac032	dde2/pad4	avrRpm1	flatavrRpm1b1	potavrRpm1b02	4.804100348
Bac032	dde2/pad4	avrRpm1	flatavrRpm1b1	potavrRpm1b04	5.440922445
Bac032	dde2/pad4	avrRpm1	flatavrRpm1b1	potavrRpm1b04	5.128611439
Bac032	dde2/pad4	avrRpm1	flatavrRpm1b1	potavrRpm1b06	4.73067143
Bac032	dde2/pad4	avrRpm1	flatavrRpm1b1	potavrRpm1b06	5.605732694
Bac032	dde2/pad4	avrRpm1	flatavrRpm1b1	potavrRpm1b08	5.440922445
Bac032	dde2/pad4	avrRpm1	flatavrRpm1b1	potavrRpm1b08	4.929039084
Bac032	dde2/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b02	5.192280519
Bac032	dde2/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b02	5.053977821
Bac032	dde2/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b04	5.053977821
Bac032	dde2/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b04	5.341219532
Bac032	dde2/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b06	5.128611439
Bac032	dde2/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b06	5.128611439
Bac032	dde2/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b08	5.393925883
Bac032	dde2/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b08	5.381336755
Bac032	ein2/pad4	avrRpm1	flatavrRpm1b1	potavrRpm1b02	5.483326294
Bac032	ein2/pad4	avrRpm1	flatavrRpm1b1	potavrRpm1b02	5.598045865
Bac032	ein2/pad4	avrRpm1	flatavrRpm1b1	potavrRpm1b04	4.752947825
Bac032	ein2/pad4	avrRpm1	flatavrRpm1b1	potavrRpm1b04	5.192280519
Bac032	ein2/pad4	avrRpm1	flatavrRpm1b1	potavrRpm1b06	5.326979093
Bac032	ein2/pad4	avrRpm1	flatavrRpm1b1	potavrRpm1b06	5.08030676
Bac032	ein2/pad4	avrRpm1	flatavrRpm1b1	potavrRpm1b08	5.462641695
Bac032	ein2/pad4	avrRpm1	flatavrRpm1b1	potavrRpm1b08	5.540053918
Bac032	ein2/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b01	4.995985874
Bac032	ein2/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b01	4.929039084
Bac032	ein2/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b03	5.211585674
Bac032	ein2/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b03	4.96380119
Bac032	ein2/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b05	5.281221602
Bac032	ein2/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b05	4.694955878
Bac032	ein2/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b07	5.053977821
Bac032	ein2/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b07	4.752947825
Bac032	pad4/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b01	4.521955696
Bac032	pad4/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b01	4.891250523
Bac032	pad4/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b03	5.582251598
Bac032	pad4/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b03	4.675932641
Bac032	pad4/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b05	5.598045865
Bac032	pad4/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b05	4.929039084
Bac032	pad4/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b07	5.341219532
Bac032	pad4/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b07	4.590220528
Bac032	dde2/ein2/pad4	avrRpm1	flatavrRpm1b1	potavrRpm1b01	5.483326294
Bac032	dde2/ein2/pad4	avrRpm1	flatavrRpm1b1	potavrRpm1b01	5.557428014
Bac032	dde2/ein2/pad4	avrRpm1	flatavrRpm1b1	potavrRpm1b03	5.150887834
Bac032	dde2/ein2/pad4	avrRpm1	flatavrRpm1b1	potavrRpm1b03	5.264831186
Bac032	dde2/ein2/pad4	avrRpm1	flatavrRpm1b1	potavrRpm1b05	5.79434051
Bac032	dde2/ein2/pad4	avrRpm1	flatavrRpm1b1	potavrRpm1b05	6.128611439
Bac032	dde2/ein2/pad4	avrRpm1	flatavrRpm1b1	potavrRpm1b07	5.462641695
Bac032	dde2/ein2/pad4	avrRpm1	flatavrRpm1b1	potavrRpm1b07	5.51261567
Bac032	dde2/ein2/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b01	4.440922445
Bac032	dde2/ein2/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b01	5.381336755
Bac032	dde2/ein2/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b03	5.150887834
Bac032	dde2/ein2/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b03	5.053977821
Bac032	dde2/ein2/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b05	4.440922445
Bac032	dde2/ein2/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b05	5.105130343
Bac032	dde2/ein2/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b07	5.462641695
Bac032	dde2/ein2/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b07	4.73067143
Bac032	dde2/pad4/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b02	5.211585674
Bac032	dde2/pad4/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b02	5.150887834
Bac032	dde2/pad4/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b04	4.649198388
Bac032	dde2/pad4/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b04	4.995985874
Bac032	dde2/pad4/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b06	4.779276764
Bac032	dde2/pad4/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b06	4.813645665
Bac032	dde2/pad4/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b08	4.752947825
Bac032	dde2/pad4/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b08	5.053977821
Bac032	ein2/pad4/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b02	5.150887834
Bac032	ein2/pad4/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b02	5.590220528
Bac032	ein2/pad4/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b04	5.694955878
Bac032	ein2/pad4/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b04	5.406160339
Bac032	ein2/pad4/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b06	5.557428014
Bac032	ein2/pad4/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b06	5.418059562
Bac032	ein2/pad4/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b08	6.08030676
Bac032	ein2/pad4/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b08	5.355007816
Bac032	dde2/ein2/pad4/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b02	5.724919102
Bac032	dde2/ein2/pad4/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b02	5.297015869
Bac032	dde2/ein2/pad4/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b04	6.172077133
Bac032	dde2/ein2/pad4/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b04	5.628009089
Bac032	dde2/ein2/pad4/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b06	5.694955878
Bac032	dde2/ein2/pad4/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b06	5.521955696
Bac032	dde2/ein2/pad4/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b08	5.799247845
Bac032	dde2/ein2/pad4/sid2	avrRpm1	flatavrRpm1b1	potavrRpm1b08	6.211585674
Bac032	rpm1/rps2	avrRpm1	flatavrRpm1b1	potavrRpm1b01	6.211585674
Bac032	rpm1/rps2	avrRpm1	flatavrRpm1b1	potavrRpm1b01	6.891250523
Bac032	rpm1/rps2	avrRpm1	flatavrRpm1b1	potavrRpm1b03	6.995985874
Bac032	rpm1/rps2	avrRpm1	flatavrRpm1b1	potavrRpm1b03	6.929039084
Bac032	rpm1/rps2	avrRpm1	flatavrRpm1b1	potavrRpm1b05	6.758342857
Bac032	rpm1/rps2	avrRpm1	flatavrRpm1b1	potavrRpm1b05	6.849857838
Bac032	rpm1/rps2	avrRpm1	flatavrRpm1b1	potavrRpm1b07	6.582251598
Bac032	rpm1/rps2	avrRpm1	flatavrRpm1b1	potavrRpm1b07	6.557428014
Bac032	npr1	avrRpm1	flatavrRpm1b1	potavrRpm1b01	4.804100348
Bac032	npr1	avrRpm1	flatavrRpm1b1	potavrRpm1b01	5.211585674
Bac032	npr1	avrRpm1	flatavrRpm1b1	potavrRpm1b03	5.08030676
Bac032	npr1	avrRpm1	flatavrRpm1b1	potavrRpm1b03	4.804100348
Bac032	npr1	avrRpm1	flatavrRpm1b1	potavrRpm1b05	4.694955878
Bac032	npr1	avrRpm1	flatavrRpm1b1	potavrRpm1b05	4.929039084
Bac032	npr1	avrRpm1	flatavrRpm1b1	potavrRpm1b07	4.628009089
Bac032	npr1	avrRpm1	flatavrRpm1b1	potavrRpm1b07	4.929039084
Bac026	_Col	avrRpm1	flatavrRpm1c1	potavrRpm1c01	4.368371778
Bac026	_Col	avrRpm1	flatavrRpm1c1	potavrRpm1c01	4.281221602
Bac026	_Col	avrRpm1	flatavrRpm1c1	potavrRpm1c03	4.557428014
Bac026	_Col	avrRpm1	flatavrRpm1c1	potavrRpm1c03	3.451917829
Bac026	_Col	avrRpm1	flatavrRpm1c1	potavrRpm1c05	3.628009089
Bac026	_Col	avrRpm1	flatavrRpm1c1	potavrRpm1c05	4.521955696
Bac026	_Col	avrRpm1	flatavrRpm1c1	potavrRpm1c07	4.548827842
Bac026	_Col	avrRpm1	flatavrRpm1c1	potavrRpm1c07	4.23006908
Bac026	dde2	avrRpm1	flatavrRpm1c1	potavrRpm1c02	4.192280519
